matchId,queueId,Diff-A,Diff-K,Diff_CS,Diff_FirstBLOOD,Diff_FirstDRAGON,Diff_FirstHERALD,Diff_Firsttower,Diff_Inhibitor,Diff_LV,Diff_WARDkill,Diff_WARDplaced,Diff_jglCS,dragonType,result
KR_6739988441,420,3,3,5,-1,-1,1,1,0,2,-2,3,-4,1,1
KR_6746287128,420,0,3,-27,1,-1,1,0,0,-1,3,31,16,2,1
KR_6729421100,420,0,6,33,-1,1,1,1,0,3,2,-7,20,3,1
KR_6738780562,420,5,1,1,1,-1,1,1,0,4,-3,32,15,4,1
KR_6712392190,420,17,14,66,-1,-1,1,1,0,5,-1,3,8,5,1
KR_6738618911,420,7,-1,54,-1,1,-1,1,0,1,-2,11,-3,2,1
KR_6737535702,420,6,6,42,-1,1,1,1,0,3,7,-7,15,2,1
KR_6744545440,420,5,4,25,1,1,-1,-1,0,1,5,-3,-23,5,1
KR_6749466416,420,17,10,-30,-1,1,-1,1,0,2,0,5,-8,1,1
KR_6732914037,420,9,3,19,1,-1,1,-1,0,1,-1,29,8,3,1
KR_6748379715,420,2,1,63,-1,1,-1,-1,0,4,0,4,17,4,1
KR_6732595840,420,-1,-1,19,-1,-1,1,1,0,0,-1,-74,19,2,1
KR_6738064548,420,18,10,31,1,1,1,1,0,3,-2,1,13,1,1
KR_6751555658,420,12,18,75,1,-1,1,1,0,6,3,6,48,1,1
KR_6736054002,420,0,0,0,-1,-1,1,1,0,2,-1,-1,9,1,1
KR_6721313422,420,-9,-2,74,1,1,1,1,0,-2,-1,3,-7,6,1
KR_6752078610,420,12,11,35,1,1,1,1,0,2,6,69,13,2,1
KR_6751557657,420,8,9,55,-1,1,1,1,0,3,-3,3,19,5,1
KR_6737037116,420,3,3,-32,1,1,1,1,0,0,-2,11,0,6,1
KR_6751654458,420,15,9,65,-1,1,1,1,0,1,-4,3,16,1,1
KR_6744286030,420,7,8,47,1,-1,1,1,0,2,3,-7,-11,6,1
KR_6751397401,420,-4,0,-33,-1,-1,1,0,0,-1,-5,-4,21,6,1
KR_6741541983,420,2,0,-17,-1,-1,1,-1,0,0,-2,-2,19,6,1
KR_6746308170,420,9,4,53,1,1,-1,1,0,-1,2,-1,-7,1,1
KR_6750036561,420,8,2,-3,-1,-1,-1,1,0,3,5,-2,23,3,1
KR_6735263128,420,9,7,-19,1,-1,-1,-1,0,-2,0,-3,-36,3,1
KR_6748163229,420,8,8,44,-1,1,1,-1,0,4,-12,17,11,2,1
KR_6752574126,420,-3,2,42,1,1,1,0,0,3,6,38,12,6,1
